channel,acquireIndividualId,acquireInfectionIds,acquireTime,concurrentInfectionIds,node_id,transmitGametocyteDensities,transmitIndividualId,transmitInfectionIds,transmitTime,vectorId
group,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941
sim_id,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941
820,311,[313092],9142,[312566],340461476,"[0.006334010511637, 0.001401380635798, 0.02151033096015, 250.4177246094]",1134,"[309869, 310164, 310487, 311925]",9124,9626918
821,333,[313093],9142,"[312079, 312092, 312631]",340461476,"[0.0137132005766, 0.07326300442219, 158.5247497559]",49,"[311509, 311628, 311801]",9109,9629849
822,387,[313094],9142,[312551],340461476,[38.67403793335],1128,[311514],9103,9598298
823,437,[313095],9142,"[312842, 312929, 313070]",340461476,"[0.09197022765875, 204.115814209]",1192,"[310838, 311936]",9124,9649510
824,1052,[313096],9142,"[311371, 312604, 312813, 312946]",340461476,"[196.2015838623, 0.0003249951405451]",1095,"[311980, 312223]",9121,9630664
825,446,[313097],9142,[],340461476,"[0.2022945582867, 18.97730445862]",1077,"[309628, 310694]",9067,9579404
826,528,[313098],9142,[312138],340461476,[38.67403793335],1128,[311514],9103,9598298
827,559,[313099],9142,[312530],340461476,"[0.09197022765875, 204.115814209]",1192,"[310838, 311936]",9124,9649510
828,609,[313100],9142,[],340461476,"[0.5000704526901, 14.01972579956, 209.6081848145]",1180,"[310197, 311506, 311577]",9103,9620269
829,1001,[313101],9142,[312127],340461476,"[0.06624180078506, 447.5816345215]",920,"[311876, 311942]",9115,9611137
830,696,[313102],9142,[],340461476,"[0.5000704526901, 14.01972579956, 209.6081848145]",1180,"[310197, 311506, 311577]",9103,9620269
831,762,[313103],9142,[312428],340461476,[38.67403793335],1128,[311514],9103,9598298
832,791,[313104],9142,[312297],340461476,"[0.006334010511637, 0.001401380635798, 0.02151033096015, 250.4177246094]",1134,"[309869, 310164, 310487, 311925]",9124,9626918
833,822,[313105],9142,"[312535, 312580, 312612]",340461476,"[0.09197022765875, 204.115814209]",1192,"[310838, 311936]",9124,9649510
834,831,[313106],9142,[312680],340461476,[38.67403793335],1128,[311514],9103,9598298
835,1009,[313107],9142,[312771],340461476,"[196.2015838623, 0.0003249951405451]",1095,"[311980, 312223]",9121,9630664
836,1088,[313108],9143,[],340461476,[],0,[],0,0
837,1097,[313109],9143,"[309713, 311378, 312286]",340461476,[],0,[],0,0
838,908,[313110],9143,[],340461476,[],0,[],0,0
839,0,[],9143,[],340461476,"[684.7100830078, 0.007572298869491]",1122,"[312378, 312655]",9143,9625275
840,0,[],9143,[],340461476,"[0.1647001504898, 515.829284668, 136.5008087158]",1096,"[311034, 312326, 312484]",9143,9656962
841,0,[],9143,[],340461476,"[1.215235590935, 11.57828330994]",1084,"[311538, 312016]",9143,9666392
842,0,[],9143,[],340461476,"[0.01045990269631, 40.55937576294]",1160,"[310421, 312063]",9143,9650581
843,0,[],9143,[],340461476,"[0.166585162282, 80.53215026855]",1066,"[311720, 312433]",9143,9656862
844,0,[],9143,[],340461476,"[344.1325378418, 4.905591964722]",1016,"[312398, 312472]",9143,9666220
845,0,[],9143,[],340461476,"[0.002055600052699, 0.9258373975754, 14.77104187012]",573,"[312025, 312225, 312448]",9143,9656696
846,0,[],9143,[],340461476,"[0.786918759346, 983.3047485352]",1128,"[311514, 312444]",9143,9669271
847,0,[],9143,[],340461476,"[0.1647001504898, 515.829284668, 136.5008087158]",1096,"[311034, 312326, 312484]",9143,9662930
848,0,[],9143,[],340461476,"[3.618535518646, 253.6805725098, 0.006957594770938]",1061,"[312270, 312415, 312601]",9143,9669189
849,0,[],9143,[],340461476,"[0.6369724273682, 0.6029404401779, 0.0009916530689225]",1070,"[312114, 312283, 312669]",9143,9643860
850,0,[],9143,[],340461476,[10.77247905731],943,[312368],9143,9665871
851,0,[],9143,[],340461476,"[0.09748392552137, 0.07673650979996, 0.6280242204666, 5.60479593277, 7.576121807098, 6.057293891907]",1071,"[310462, 311536, 311659, 311856, 311870, 312085]",9143,9605784
852,0,[],9143,[],340461476,"[0.166585162282, 80.53215026855]",1066,"[311720, 312433]",9143,9630810
853,0,[],9143,[],340461476,"[12.0807352066, 0.4409914016724]",515,"[312421, 312527]",9143,9657152
854,0,[],9143,[],340461476,[126.3974456787],1197,[312391],9143,9666445
855,0,[],9143,[],340461476,"[7.710351928836e-05, 0.1793206334114, 0.4624443650246, 16.22643470764]",1134,"[309869, 310164, 310487, 311925]",9143,9663256
856,0,[],9143,[],340461476,[11.62248039246],365,[312375],9143,9666379
857,0,[],9143,[],340461476,"[0.5706394910812, 345.4970397949]",1100,"[311899, 312412]",9143,9666314
858,0,[],9143,[],340461476,[9.311491966248],1119,[311331],9143,9669419
859,0,[],9143,[],340461476,[18.84556770325],1166,[312216],9143,9665989
860,0,[],9143,[],340461476,[168.9295959473],1114,[312471],9143,9668989
861,13,[313111],9143,[311947],340461476,"[0.8669345378876, 258.5356445312]",1091,"[311204, 312115]",9125,9647173
862,59,[313112],9143,"[312541, 312981, 313004]",340461476,"[1.857099294662, 24.87643814087, 130.5934906006]",1090,"[311489, 311817, 311867]",9122,9625051
863,96,[313113],9143,[312457],340461476,"[0.8669345378876, 258.5356445312]",1091,"[311204, 312115]",9125,9647173
864,113,[313114],9143,"[312483, 312701]",340461476,"[0.05018899962306, 339.282989502]",920,"[311876, 311942]",9116,9621449
865,118,[313115],9143,[312959],340461476,[792.5463256836],1177,[311750],9101,9618854
866,151,[313116],9143,"[312619, 312845]",340461476,"[0.04724162444472, 0.1815221309662, 551.2102661133]",1130,"[309804, 311574, 311840]",9116,9627735
867,1195,[313117],9143,[],340461476,[652.487121582],1177,[311750],9107,9615386
868,294,[313118],9143,"[312414, 312707]",340461476,[6.751259326935],1165,[311666],9125,9650672
869,298,[313119],9143,[],340461476,"[0.09866980463266, 317.3204650879]",920,"[311876, 311942]",9119,9637534
870,999,[313120],9143,[312708],340461476,"[0.05308086425066, 0.1436072289944, 2.501735687256, 10.89517784119, 19.55163764954, 75.3975982666]",1071,"[310462, 311536, 311659, 311856, 311870, 312085]",9122,9631632
871,332,[313121],9143,[],340461476,"[0.8669345378876, 258.5356445312]",1091,"[311204, 312115]",9125,9647173
872,1123,[313122],9143,[312135],340461476,"[1.58971118927, 0.001890200073831]",807,"[311735, 311922]",9113,9627947
873,406,[313123],9143,"[312395, 312635, 312811]",340461476,"[0.1176518648863, 0.008549370802939, 0.09871640056372, 654.1200561523]",1134,"[309869, 310164, 310487, 311925]",9113,9634757
874,413,[313124],9143,[312441],340461476,[9.907291412354],1177,[311750],9125,9647058
875,525,[313125],9143,[],340461476,"[2.457893848419, 0.1639745533466, 35.10607147217]",1145,"[311091, 311131, 311608]",9116,9641047
876,558,[313126],9143,[],340461476,[70.4568939209],1195,[311181],9095,9615890
877,575,[313127],9143,[],340461476,"[0.02523243241012, 0.001969628268853, 0.02489539608359, 814.6532592773]",1134,"[309869, 310164, 310487, 311925]",9119,9644179
878,599,[313128],9143,[312893],340461476,[88.53433990479],236,[311790],9104,9625202
879,1005,[313129],9143,"[312380, 312932]",340461476,"[0.003529200097546, 0.00274799996987, 19.52797889709]",11,"[311754, 311974, 312194]",9125,9644423
880,1037,[313130],9143,[],340461476,[11.71147251129],885,[311588],9122,9618644
881,759,[313131],9143,"[312660, 312709]",340461476,"[1.58971118927, 0.001890200073831]",807,"[311735, 311922]",9113,9627947
882,779,[313132],9143,[],340461476,"[0.09866980463266, 317.3204650879]",920,"[311876, 311942]",9119,9631405
883,786,[313133],9143,[312997],340461476,"[0.1516417860985, 0.08127481490374, 252.7393341064]",1130,"[309804, 311574, 311840]",9119,9644597
884,805,[313134],9143,"[312105, 312430]",340461476,"[1.58971118927, 0.001890200073831]",807,"[311735, 311922]",9113,9627947
885,856,[313135],9143,[],340461476,"[0.09866980463266, 317.3204650879]",920,"[311876, 311942]",9119,9637534
886,885,[313136],9143,"[311588, 312537, 312681]",340461476,"[0.09866980463266, 317.3204650879]",920,"[311876, 311942]",9119,9631405
887,950,[313137],9143,[],340461476,"[308.6677856445, 8.416431955993e-05]",1095,"[311980, 312223]",9119,9628324
888,952,[313138],9143,[],340461476,[1.484198451042],929,[312028],9125,9650484
889,958,[313139],9143,[],340461476,[155.2781982422],1102,[311511],9101,9625344
890,993,[313140],9143,[],340461476,[70.4568939209],1195,[311181],9095,9615890
891,179,[313141],9144,[312545],340461476,[],0,[],0,0
892,953,[313142],9144,[312389],340461476,[],0,[],0,0
893,0,[],9144,[],340461476,"[0.0006044000037946, 12.06301593781]",896,"[311941, 312403]",9144,9658247
894,0,[],9144,[],340461476,"[15.58341693878, 0.2737578749657, 1.806883215904]",1059,"[311780, 312117, 312573]",9144,9667784
895,0,[],9144,[],340461476,"[0.005165884736925, 257.4277954102]",1129,"[311093, 312523]",9144,9632697
896,0,[],9144,[],340461476,"[0.09807758778334, 272.8762512207]",1085,"[311247, 312504]",9144,9667548
897,0,[],9144,[],340461476,"[0.2337267696857, 0.01479548681527, 25.54974937439]",1079,"[310725, 311446, 312137]",9144,9663969
898,0,[],9144,[],340461476,"[0.5965085625648, 745.2288818359]",1128,"[311514, 312444]",9144,9645068
899,0,[],9144,[],340461476,"[0.1878822296858, 61.0369682312]",1066,"[311720, 312433]",9144,9666930
900,0,[],9144,[],340461476,"[0.01421973109245, 120.1649627686]",1080,"[311634, 312338]",9144,9644791
901,0,[],9144,[],340461476,"[0.0006044000037946, 12.06301593781]",896,"[311941, 312403]",9144,9647777
902,0,[],9144,[],340461476,[398.4801940918],1212,[312161],9144,9658320
903,0,[],9144,[],340461476,[71.66397094727],953,[312389],9144,9655225
904,0,[],9144,[],340461476,"[0.0006044000037946, 12.06301593781]",896,"[311941, 312403]",9144,9642467
905,0,[],9144,[],340461476,"[0.1648537516594, 390.9580688477, 103.4556808472]",1096,"[311034, 312326, 312484]",9144,9670940
906,0,[],9144,[],340461476,[488.9205932617],1204,[312217],9144,9664463
907,0,[],9144,[],340461476,[62.98851013184],1038,[312486],9144,9654905
908,0,[],9144,[],340461476,"[0.1648537516594, 390.9580688477, 103.4556808472]",1096,"[311034, 312326, 312484]",9144,9667537
909,0,[],9144,[],340461476,"[0.1020393148065, 46.44913864136]",1091,"[311204, 312115]",9144,9645366
910,0,[],9144,[],340461476,[15.85433101654],1002,[312357],9144,9664250
911,0,[],9144,[],340461476,"[260.8750915527, 14.06985759735]",1016,"[312398, 312472]",9144,9638749
912,0,[],9144,[],340461476,"[11.64077568054, 155.0430297852, 30.03227806091]",1103,"[312200, 312340, 312459]",9144,9629137
913,0,[],9144,[],340461476,[62.98851013184],1038,[312486],9144,9644812
914,0,[],9144,[],340461476,"[2.743238449097, 274.6722106934, 0.005260459613055]",1061,"[312270, 312415, 312601]",9144,9647818
915,60,[313143],9144,"[312392, 312511, 312542]",340461476,[19.0207862854],1069,[311162],9084,9578753
916,79,[313144],9144,[],340461476,"[3.442600727081, 14.53244495392]",454,"[311979, 312136]",9126,9581990
917,1134,[313145],9144,"[309869, 310164, 310487, 311925]",340461476,"[8.35461139679, 46.15913009644]",1165,"[311306, 311666]",9108,9628812
918,129,[313146],9144,[],340461476,"[20.97867774963, 0.01919119991362]",1014,"[312023, 312099]",9123,9597879
919,1111,[313147],9144,[312782],340461476,"[13.31404018402, 81.97570800781, 243.068069458]",1090,"[311489, 311817, 311867]",9126,9638524
920,304,[313148],9144,"[312091, 312175, 312329, 312437, 313067]",340461476,[19.0207862854],1069,[311162],9084,9578753
921,306,[313149],9144,[312176],340461476,"[0.1044230461121, 251.7470550537]",1183,"[310883, 312143]",9123,9635492
922,1141,[313150],9144,[],340461476,"[0.0265698004514, 27.86235618591]",924,"[311825, 311992]",9123,9645267
923,430,[313151],9144,[312675],340461476,"[0.0213360991329, 0.03370501473546, 0.5039743185043, 710.9419555664]",1130,"[309804, 310003, 311574, 311840]",9111,9635604
924,433,[313152],9144,"[311512, 312812]",340461476,[217.9651641846],236,[311790],9108,9613259
925,979,[313153],9144,"[312236, 312554]",340461476,"[0.004369322676212, 0.5054745078087, 0.08286342024803, 333.1348266602]",1079,"[310725, 311446, 311465, 312137]",9126,9645451
926,466,[313154],9144,[312150],340461476,"[0.0213360991329, 0.03370501473546, 0.5039743185043, 710.9419555664]",1130,"[309804, 310003, 311574, 311840]",9111,9635604
927,525,[313155],9144,[313125],340461476,"[0.01175540313125, 1.137502670288, 76.95715332031, 0.18822696805, 0.3047139942646]",1071,"[310462, 311536, 311659, 311856, 311870]",9105,9629522
928,600,[313156],9144,[312691],340461476,"[0.05842199921608, 58.98209381104]",924,"[311825, 311992]",9120,9642173
929,1042,[313157],9144,[310410],340461476,"[8.35461139679, 46.15913009644]",1165,"[311306, 311666]",9108,9628812
930,693,[313158],9144,[],340461476,[232.9766235352],1163,[311761],9123,9648119
931,769,[313159],9144,[312996],340461476,"[0.111801803112, 21.64464759827, 0.0004530000151135]",1004,"[312070, 312120, 312324]",9126,9651142
932,837,[313160],9144,[],340461476,"[13.31404018402, 81.97570800781, 243.068069458]",1090,"[311489, 311817, 311867]",9126,9638524
933,910,[313161],9144,[313039],340461476,[19.0207862854],1069,[311162],9084,9578753
934,927,[313162],9145,[313055],340461476,[],0,[],0,0
935,0,[],9145,[],340461476,"[0.0742699727416, 206.8222808838]",1085,"[311247, 312504]",9145,9643441
936,0,[],9145,[],340461476,"[0.004138516727835, 678.4120483398]",1129,"[311093, 312523]",9145,9662372
937,0,[],9145,[],340461476,"[14.00640010834, 0.254916459322, 28.73097610474]",1059,"[311780, 312117, 312573]",9145,9662322
938,0,[],9145,[],340461476,[192.7156677246],1206,[312193],9145,9668657
939,0,[],9145,[],340461476,"[0.0001033922089846, 0.1394947767258, 0.4898425340652, 9.334694862366]",1134,"[309869, 310164, 310487, 311925]",9145,9668624
940,0,[],9145,[],340461476,"[16.05430412292, 0.9599956274033, 10.50379371643, 0.001018070150167]",1090,"[311489, 311817, 311867, 312698]",9145,9662149
941,0,[],9145,[],340461476,[81.18332672119],1156,[312567],9145,9652595
942,0,[],9145,[],340461476,[16.70510673523],130,[312485],9145,9671378
943,0,[],9145,[],340461476,[3.629353523254],994,[312331],9145,9649305
944,0,[],9145,[],340461476,"[0.0001494000025559, 11.99965763092, 5.160000000615e-05]",473,"[311810, 312419, 312688]",9145,9645954
945,0,[],9145,[],340461476,"[0.001447806367651, 243.222076416]",1183,"[310883, 312143]",9145,9661770
946,0,[],9145,[],340461476,[351.858795166],1182,[312576],9145,9661550
947,0,[],9145,[],340461476,"[0.004138516727835, 678.4120483398]",1129,"[311093, 312523]",9145,9668885
948,0,[],9145,[],340461476,[11.47899532318],734,[312492],9145,9665708
949,0,[],9145,[],340461476,"[0.1951928138733, 46.08321762085]",1091,"[311204, 312115]",9145,9653028
950,0,[],9145,[],340461476,"[0.01344840042293, 0.9184427857399, 0.06460379809141]",811,"[312106, 312257, 312279]",9145,9662298
951,0,[],9145,[],340461476,"[0.4180425405502, 368.8906555176]",1069,"[311162, 312533]",9145,9662219
952,0,[],9145,[],340461476,"[0.02380296960473, 24.73337364197]",1148,"[310731, 311873]",9145,9659011
953,0,[],9145,[],340461476,[25.8044090271],1160,[312063],9145,9649495
954,0,[],9145,[],340461476,[290.9188842773],1114,[312471],9145,9655792
955,0,[],9145,[],340461476,[351.858795166],1182,[312576],9145,9652390
956,0,[],9145,[],340461476,[351.858795166],1182,[312576],9145,9668140
957,0,[],9145,[],340461476,"[0.001454000012018, 0.1790935993195]",119,"[312050, 312408]",9145,9664932
958,0,[],9145,[],340461476,[1.487069249153],1018,[312301],9145,9661580
959,0,[],9145,[],340461476,"[0.4180425405502, 368.8906555176]",1069,"[311162, 312533]",9145,9664793
960,0,[],9145,[],340461476,"[14.60343933105, 0.0009011999936774]",355,"[312496, 312672]",9145,9661519
961,15,[313163],9145,[312229],340461476,"[0.06021540239453, 71.3914642334, 0.006760800257325]",593,"[312101, 312118, 312239]",9127,9573140
962,17,[313164],9145,[312979],340461476,[252.741973877],140,[311332],9082,9604677
963,72,[313165],9145,"[312539, 312941]",340461476,"[0.1302995979786, 16.55505371094]",524,"[311935, 312082]",9124,9630666
964,104,[313166],9145,[],340461476,"[0.9266593456268, 108.5672454834]",1091,"[311204, 312115]",9124,9624285
965,1161,[313167],9145,"[311388, 311573]",340461476,"[6.096472740173, 56.14923477173, 161.5252685547]",1090,"[311489, 311817, 311867]",9124,9639617
966,167,[313168],9145,[313026],340461476,"[0.1302995979786, 16.55505371094]",524,"[311935, 312082]",9124,9630666
967,168,[313169],9145,[311953],340461476,"[27.72118186951, 1.086439967155]",1059,"[311780, 312117]",9121,9640032
968,223,[313170],9145,[],340461476,"[27.72118186951, 1.086439967155]",1059,"[311780, 312117]",9121,9640032
969,319,[313171],9145,[],340461476,"[0.06238956004381, 0.2196938842535, 634.9247436523]",1130,"[309804, 311574, 311840]",9115,9627158
970,339,[313172],9145,[],340461476,"[2.076341867447, 0.006552600301802, 3.054728746414]",833,"[311392, 311437, 311601]",9106,9573070
971,1031,[313173],9145,[312747],340461476,[186.2461700439],1163,[311761],9124,9614485
972,484,[313174],9145,[],340461476,[74.73265838623],1102,[311511],9109,9620855
973,1000,[313175],9145,[312333],340461476,"[0.06021540239453, 71.3914642334, 0.006760800257325]",593,"[312101, 312118, 312239]",9127,9573140
974,593,[313176],9145,"[312101, 312118, 312239, 312503, 312609, 312658, 312835]",340461476,"[0.01243033073843, 0.000475137057947, 0.04083145782351, 0.1124312058091, 214.6199035645]",1107,"[308791, 309767, 310921, 311017, 311878]",9121,9646291
975,639,[313177],9145,[312594],340461476,"[0.8931683897972, 164.3997955322]",1045,"[311662, 312107]",9127,9652523
976,673,[313178],9145,[312248],340461476,"[0.06021540239453, 71.3914642334, 0.006760800257325]",593,"[312101, 312118, 312239]",9127,9573140
977,761,[313179],9145,"[312156, 312838, 313051]",340461476,[15.6593914032],874,[312122],9127,9642525
978,1004,[313180],9145,"[312120, 312324]",340461476,"[0.1822099238634, 38.98386383057, 2.373068094254]",1091,"[311016, 311204, 311402]",9082,9589371
979,872,[313181],9145,[],340461476,"[2.076341867447, 0.006552600301802, 3.054728746414]",833,"[311392, 311437, 311601]",9106,9573070
980,0,[],9146,[],340461476,"[0.07402265071869, 0.230839446187, 17.2442741394, 18.55269241333, 485.1341552734]",1104,"[311271, 311380, 311982, 312449, 312556]",9146,9669937
981,0,[],9146,[],340461476,"[0.01555725932121, 69.80946350098]",1080,"[311634, 312338]",9146,9657161
982,0,[],9146,[],340461476,[274.0043334961],1212,[312161],9146,9666549
983,0,[],9146,[],340461476,[5.714528560638],313,[312550],9146,9666540
984,0,[],9146,[],340461476,"[10.61669063568, 0.1933227777481, 21.77747535706]",1059,"[311780, 312117, 312573]",9146,9669531
985,0,[],9146,[],340461476,"[0.1164690256119, 231.2409057617, 197.2620544434]",1096,"[311034, 312326, 312484]",9146,9663106
986,0,[],9146,[],340461476,[168.8298492432],1206,[312193],9146,9637664
987,0,[],9146,[],340461476,"[0.3674843907356, 756.1722412109]",1128,"[311514, 312444]",9146,9672544
988,0,[],9146,[],340461476,[42.19564437866],953,[312389],9146,9669347
989,0,[],9146,[],340461476,"[0.05944019928575, 10.49938392639]",680,"[312293, 312426]",9146,9666139
990,0,[],9146,[],340461476,"[0.07402265071869, 0.230839446187, 17.2442741394, 18.55269241333, 485.1341552734]",1104,"[311271, 311380, 311982, 312449, 312556]",9146,9672379
991,0,[],9146,[],340461476,[12.66247940063],130,[312485],9146,9669002
992,0,[],9146,[],340461476,[423.2537536621],1204,[312217],9146,9668937
993,0,[],9146,[],340461476,"[0.1280771642923, 270.7622070312]",1199,"[311182, 312565]",9146,9672089
994,0,[],9146,[],340461476,"[0.003146497765556, 514.1497192383]",1129,"[311093, 312523]",9146,9640401
995,0,[],9146,[],340461476,"[0.1280771642923, 270.7622070312]",1199,"[311182, 312565]",9146,9672064
996,0,[],9146,[],340461476,"[0.1280771642923, 270.7622070312]",1199,"[311182, 312565]",9146,9660292
997,0,[],9146,[],340461476,[24.49955558777],1006,[312464],9146,9590592
